wake,estimatedSleep,coffee,actualSleep
18873,4.838152866681367,1.693972025821573,19301
20744,9.929416605475478,1.3355680739463915,37330
32769,9.14527638125795,3.393540517065167,36220
8857,5.04755428318459,0.7291575107878923,19254
4760,8.11337843529995,2.8242920829352043,32034
10205,7.915921257444264,6.2691196194184675,34189
3429,8.340247619942692,5.214567513542489,34841
24142,6.197769188057403,1.1336476975530758,23728
14890,4.844389846813053,0.04623393078479164,17952
6878,4.164617850021423,0.9423482153148116,16253
10771,6.463743352126992,1.399575242416213,24910
23543,6.792412452060882,2.3567141603482886,26888
37849,9.30919703175551,5.685213795950655,38715
30479,7.4164388182448615,2.8169902402760183,29516
38144,4.584073243210368,2.3632668791183358,18941
24334,6.77412195480821,0.5119366860387965,25286
29530,5.0406205120198155,9.901715261538898,26858
32581,7.400043186573183,0.5974729455954342,27608
14878,9.404602397234052,0.8513047579039299,35039
6093,7.801677352125713,0.48394322435998766,28964
12103,6.671033585056883,1.0061067012019593,25327
10248,6.220907217454732,0.649874508457387,23412
32611,7.7552130758369024,1.8464217377289418,29928
24967,8.442520257272333,4.443323644577148,34563
25341,7.529106882410441,2.7025826877764456,29827
21030,4.152473855037762,0.5128653641634165,15850
21364,7.335045043181998,6.162631913108829,32009
39246,5.204615241498482,1.6849233763403697,20611
29535,4.804378765070206,6.705816497654743,23349
27455,7.73487750194358,1.3227404312406077,29419
26155,4.643022879820956,2.9160158887549446,19615
27777,4.811382053944962,0.5144817285299543,18222
5303,5.9684029368153,1.3285451511143782,23069
33183,4.957125158226012,1.0113721124695254,19159
1373,7.992287431090075,0.4583864334991527,29630
24563,5.960704974320254,1.3188321200412683,23028
23534,4.562653973793252,2.0609319665213635,18614
30249,6.940927807461053,1.6795511552677376,26857
21463,8.047039953845504,3.3943972372893856,32267
34893,9.495997851352524,0.4324896272297226,35016
8723,4.414915308480587,6.600664200325996,21863
26773,9.936078619992685,5.546372923522278,40859
36888,6.521250517103253,1.8189720314271551,25462
7098,9.494993281420815,0.3721537373661837,34967
4581,8.292220525961481,8.52890401655124,37426
32245,8.4658354912258,0.8142277704877255,31626
17809,6.256698194007361,0.12078597265574231,23098
37149,6.411841768214504,11.259420728261166,32925
36905,9.93800853559976,1.0192579126208614,37095
9624,5.417652845187982,7.572170306392004,26280
39639,6.858167134934069,1.0120513033936271,26002
26602,5.150389461372143,2.278739741649672,20911
24141,5.338003406615914,3.2983552455651033,22436
19180,6.912997520445442,0.8210866477114075,26044
29307,4.443093828192157,5.861804112174143,21347
739,5.8037083819998925,4.183717760704301,24852
6462,7.659994338073012,0.5492996910320096,28509
8695,9.405124337968424,5.595863216721775,38990
21209,8.260816763815576,5.605013211375349,34877
32877,9.330025006080845,0.8671223164852452,34781
30184,4.759729348487407,3.7353799191810464,20716
29331,7.001649815097887,0.7857263175225975,26332
18046,4.5437396120785065,11.961207405761902,26787
14527,7.61060396032261,0.8570217187535916,28586
29095,6.597468542428453,1.6678057036951441,25611
30014,9.505140810287843,7.612169130916583,41025
30437,9.808474001148348,0.5945940685268748,36276
24293,7.581991124180407,1.3994718141484812,28933
31249,9.720211381909209,0.06343284860665321,35517
12536,4.604047482900221,8.997811429920725,24538
28069,9.897270315068404,5.472810053751154,40656
16382,8.59701001280649,5.73305052865605,36194
9019,7.127512571262631,2.5172022580735725,28229
29599,5.351862757792808,0.42676495233366163,20094
28502,8.506526500388485,1.2908402183648087,32170
7547,8.322810587173585,3.1919103354828535,33094
17605,6.8484119360437,0.23174317753084517,25322
3933,4.917462599605725,0.2961440856027478,18425
4507,8.864711942683613,16.337722654800697,45986
35387,7.360602307630916,2.7436122422134703,29253
32073,8.743054082442178,1.2556005561522317,32991
13561,6.296234545682683,14.341281824712746,35077
15275,5.378825692998732,0.8500299446431654,20546
4078,6.726765520923401,0.7912734260449173,25350
23675,9.262031331780694,12.503436404707658,44222
1425,9.429004346460324,1.3704021657876486,35561
24066,7.602721405761068,4.171141697811033,31315
23974,4.143964764893262,2.9765942405072967,17869
16821,8.895336797057574,3.9578578009519165,35791
21767,6.570565373820906,12.012532034366433,34126
9671,7.016259338250626,1.3485782640083115,26856
3873,9.616947747230457,1.4602836526538918,36311
25696,9.526285906914872,9.15766031282986,42389
9067,4.438859942747551,2.003502171009046,18122
6005,7.646561277719085,6.972566019331827,33806
29513,8.006411704042044,0.21938986413782569,29478
25401,4.042493583640413,2.2499839115108693,16898
16281,8.674754219323386,1.951691290724822,33327
22203,9.858835575819015,0.7782740305743141,36612
2118,7.781927002752253,6.650439356878973,34026
9790,4.6762841099526,0.8276411812958208,17998
22725,7.577843199365472,0.5090078532413185,28177
19499,4.858116620094975,2.3747188094351888,19939
6151,8.864581012453467,0.3302489911136985,32662
36598,4.5984388588866825,0.16780738434229825,17166
24229,9.385449131811425,15.72135032375794,47343
7646,9.321240893303676,7.920424286492195,40623
34148,8.257121604039337,0.7003447037917526,30779
13052,8.592587719250309,7.139150143230613,37349
13162,9.48018871608575,0.45477906483547914,34981
6259,4.702524589321385,2.2778524800433684,19301
4779,5.073108937833106,0.1907977589925643,18898
7716,5.603869102669221,0.37097881040046204,20959
12452,6.843307066048763,4.50933810252443,28864
951,4.506629688906941,2.8431211362227176,19067
29689,9.087499359739686,0.06428989355308054,33239
22588,4.128102396445676,0.769225737049628,15974
17804,4.025846614302593,5.951266518843516,19920
25953,8.58433906469781,10.398684423842205,40031
16201,7.000078463412159,0.14607444779730813,25795
36727,9.9747413709765,2.042629835780392,38080
25023,7.988730437656212,0.42294490389230877,29585
28683,5.341542590956374,0.1426079932810597,19821
31725,9.031058217472992,3.506592041349656,35901
30479,9.08084784557084,5.482566858279441,37726
25277,4.536193339047069,2.1956364182466563,18631
17053,5.090255638618227,1.776608045743567,20278
8949,4.66707310910715,0.7519178867820114,17902
37918,7.54596774241516,0.8105900832955698,28311
7805,9.366973310435755,3.03660055309693,36723
19759,9.19601824672943,3.019928353027784,36093
5956,4.9494757971669525,2.8415220261944154,20659
33882,8.715750359032162,2.3117783055367873,33772
28742,4.060356414611231,7.972330214071528,21725
15528,7.930478736359689,2.0594005620568216,30738
28293,4.321998163773108,2.0501166531425206,17738
20635,6.530950268093736,6.597040064808955,29475
38186,5.38058327295195,1.731214898061691,21283
10786,4.889703664702925,1.310942118413336,19169
6846,6.0918993440997955,0.5651242293971489,22877
27237,4.504588839462036,3.0847296133260818,19258
293,5.177429094955803,2.7162659386979064,21376
7523,5.646560303484842,3.1781193262238596,23449
32408,5.641159400353738,0.8055508490678829,21450
37996,7.217975619163273,2.1621040256775204,28254
26511,7.383471049908344,5.592904523114623,31709
12946,7.294838067658231,11.251602415984923,36101
20219,8.736031640476742,7.585385481475506,38236
35328,6.931011219987566,8.648543281203427,32621
11984,9.742055686794211,1.167330054497543,36517
34502,6.784823656415982,2.9292959481895697,27335
23444,7.879300022639051,2.518417484265444,30934
14299,5.256337467280886,0.8443833206666312,20100
23499,5.982148565444374,0.7452349879543128,22629
14385,6.021273410343193,3.927159707407102,25421
17628,4.165519531949682,4.561213461253883,19266
11740,7.096857921082449,4.60709492359927,29858
35226,9.253939223492932,0.26304946328458334,34005
32549,9.463060142379959,5.526578609480041,39137
6022,7.938483301700693,1.3433144266526047,30172
15611,7.46852657360918,4.145615819690425,30811
39953,7.797031530444439,2.8999954333971716,30953
12325,9.061474474527326,3.1986966913954507,35758
27230,7.436749022166647,3.756874908387758,30372
15753,8.728931654624022,7.6462259800417405,38262
28509,7.527314403139198,6.814634158133323,33243
38810,9.154930773753843,4.5793522777500115,37240
9562,6.425960163012801,2.7319638898219853,25883
22188,6.4757521757309275,9.013655791065691,31289
3876,7.360548412244114,4.0046052233099445,30306
22338,4.412880463026253,1.0041174616434323,17196
28674,6.271999150178269,8.332581323078866,29987
23439,8.941242065062422,11.627255142987147,42338
7547,8.698325698852791,0.4933396679747926,32200
18235,5.390586359233511,3.7826962809570452,23028
9643,6.494836210321784,2.7190134434289477,26119
16607,6.395548803693957,1.306137142091725,24585
36572,4.351621554478101,5.306639636530932,20554
19458,7.400147436658749,0.4659681318514762,27502
8787,6.8202575703488995,0.14596164974759546,25150
6636,9.773499432308546,1.6271157185003415,37015
4194,4.8377900177215425,1.981350155751127,19540
1274,4.5658606670639275,5.512786139597142,21502
20426,6.694638485698983,8.746651125916786,31854
32166,9.855323723985128,6.888486314093569,41684
33004,9.342016401644265,3.3478487005841138,36890
17911,7.538922709736456,1.025835048221438,28467
6408,9.287962051184309,7.112587379025845,39832
27427,5.226593652452465,2.535233281271536,21398
24929,6.447290350768808,2.4424070262933135,25716
7139,5.906172866466704,8.979096636280904,29211
2846,7.577225667341401,3.8346572388860354,30946
9332,5.035188403018125,3.9706824038687922,21906
4927,7.376625955374705,3.541088661464258,29979
37317,6.139116595291024,0.6575205586719507,23120
26310,8.76839515463788,1.622951603823812,33390
3636,9.49232459917669,4.763580246435092,38612
22143,4.517306668297017,5.198308635447308,21061
24205,8.06649283660171,4.578308605380637,33324
38192,6.333818115225183,0.8386950459571041,23970
34200,5.023778787148886,1.813370837885018,20068
25225,5.116440222944708,1.9237081884030582,20493
39489,5.389928723837263,6.123584710476197,24971
37333,5.605626043945078,13.249645356645885,31679
3123,8.919747892087022,1.0433186757117914,33455
20664,4.638093008132948,14.705385547332517,29410
10049,6.211709619902489,8.952660784062662,30288
5661,4.539466673988283,0.11449129503655955,16913
16012,8.70811290951831,0.3918507497051529,32149
1993,6.561500720604084,1.9002428202235497,25679
26023,7.296380259533899,0.6853373527431605,27310
11169,7.00297003252888,2.432457866073095,27710
21902,4.440757497038861,1.3825942923228949,17611
29995,9.70218447960136,3.9760694426912533,38708
7133,5.651524233670102,5.542377138147849,25433
33487,7.645501591254237,2.618991939546592,30173
15394,6.650091317914166,1.714938828286118,25842
11955,9.167211425477957,6.2795949308385195,38702
3792,7.907000592581348,12.025376954323034,38949
26164,6.92683958651641,6.461735665937123,30788
36386,9.079408938196703,3.010469367442841,35663
21589,6.913447362752559,18.927787541729185,41115
36640,7.917240436779126,7.956805580351787,35596
4784,4.8777736386192885,0.3973216311322626,18366
11242,4.154713401658285,1.8159834770403482,16944
37627,6.663166796868862,0.009098168524260734,24467
5830,8.123263290731682,3.9173525021134736,32979
20806,4.615528859826563,1.5472637204825523,18378
3432,7.058198763238541,3.697536387554285,28962
38535,9.164282274707608,0.05056710654337696,33503
28907,7.143506503594328,1.2212018649875094,27205
10761,5.44138060306934,3.8285608320156834,23250
10422,8.367527550847278,1.194388557446336,31592
11373,6.020203809185075,11.396495369797666,31633
33951,6.181404957249894,9.152814924914534,30342
17541,4.9612853929228375,1.8217620104625447,19851
3957,5.536358054062314,2.0280915255494483,22095
27286,5.317979595899839,5.37459531387533,24090
22267,7.898590518579791,0.8407422272939282,29608
33110,8.492224513625874,0.24070941346991512,31244
1448,6.005370680393908,6.5918638141789,27582
18574,7.566366956538491,0.7853204558378385,28366
35120,6.984701902561818,0.4555535465160521,25995
13751,8.834601466351403,5.724803702341165,37043
8829,6.370080945706187,1.8683771736004664,24963
26110,9.120802681889558,4.543198638424614,37088
1793,5.907822679533831,4.543743496243394,25526
27948,7.008760960982659,3.5317289052200262,28643
30525,8.183740923855861,1.3825623417275181,31083
2810,6.356987187007736,0.1637062571297315,23498
416,9.146533104062499,4.009165046552518,36740
3277,9.155940182843013,7.923489422260118,40031
29447,4.7679161536773185,1.698713500880411,19050
13198,9.33385600203132,5.630562945151984,38762
21315,7.836985617931277,4.085833351150004,32088
2520,6.207452678674155,2.415697064564301,24833
5526,7.818010941192858,0.758461298642619,29252
36456,6.915118732110066,6.813781906166931,31037
7132,8.252188603988012,1.0921688098140252,31092
16792,7.596121609371149,0.47752191861788673,28218
37409,4.89363025294254,6.906972225977685,23837
37189,6.302832597357327,1.789774526272956,24651
7520,8.621355758722,1.5991401005730939,32843
5420,8.015303916221452,1.1022074320907551,30247
6048,4.964840945757659,3.9125207626902405,21605
1400,6.6447289905941505,0.6990133107992696,24979
8354,9.479277443579896,4.240708065504267,38130
217,4.50761150330122,3.8972657464532134,19948
5504,5.060773407106375,0.131624618190508,18805
13310,6.01059836438142,1.994543115725213,23773
27348,6.283050275704063,0.5113633694528856,23518
15066,7.337834766302779,1.7783482204605516,28370
27776,8.646946869040798,2.4324360291479588,33626
2344,6.018422676223885,1.2691350821998522,23198
7719,8.149012558980827,1.666935477355775,31200
18188,4.518978160298431,4.789734805628919,20729
10215,9.328837225835727,1.823657254176299,35575
36667,9.278169208219888,3.3597787332069564,36668
3492,5.076834039149392,5.312766422025526,23174
30823,5.4724178606995455,4.403144602713605,23838
14434,4.267261737164223,13.573912169889395,27135
5180,7.78774783535464,2.471036396003394,30567
25543,9.226472211834267,3.836917442165187,36881
13110,9.080693578486738,0.686583079741384,33737
38296,8.415276693621355,0.5210337163431923,31199
3869,7.391771825646957,2.1904464604849956,28909
30319,5.502748842512824,0.2754816284509211,20511
3505,6.245107714319026,1.2477048480993471,23997
16631,8.959081844456048,2.6438437291363415,34926
6094,7.829131627509524,0.23649412082977733,28857
36159,9.583268632129954,2.802681177085628,37303
15218,6.564330700629578,1.314272097026618,25199
6682,7.495265714350819,3.232304230659043,30149
33629,5.65767204397898,1.389191425177107,21996
10745,7.797827470648017,3.884195716273317,31781
8961,8.090731685351138,2.0306696450486195,31291
30380,4.019074791497687,2.1371731966963603,16720
12359,8.840961127939824,3.2238308708603984,34984
37170,8.846472107789593,0.23352850522467433,32512
37236,6.385638142770553,0.9160124773104242,24222
148,7.586602141239264,1.5033981559698706,29040
23453,4.3544103663840374,3.228552185285558,18836
22654,5.004157720119167,1.057296317690929,19369
32609,5.475292490797049,12.881378605656264,30904
16958,5.255658237971103,3.073578755346827,21952
33235,9.7234493433409,1.1232917966331373,36410
19113,4.962122016703131,0.8464397607663114,19042
13745,5.789585959133506,1.0213639301342348,22167
12190,9.55408910408439,6.214745838913468,40041
26507,4.759875411357035,1.100577646240506,18525
18944,6.838424702240832,3.4054570331574427,27926
2389,5.811938556790131,1.6230907300654231,22751
19117,9.398683003313376,0.8015183176522176,34975
16944,4.098295499283334,1.632610957982655,16587
31098,5.378921753126702,6.462270291644002,25214
31996,9.331525668373871,0.6039261068525799,34567
7652,8.421641532225266,5.1316323004364675,35065
10147,4.667219159672764,5.530164605117583,21880
39778,9.889130365996497,2.433928654743138,38097
4976,5.757222755434414,2.025664102698189,22888
17649,8.467177452274244,2.9197196063011503,33386
17453,9.636279671322047,1.6159054204203007,36509
26732,8.57888764515554,2.4439845209129274,33391
26885,9.74780925959997,3.425736730984622,38416
7887,5.67876133299009,2.525954701521697,23021
39283,5.965514914618051,9.99116433007528,30262
24739,6.413343414576853,4.967424560664329,27695
22977,8.8824598104334,0.8586361279922523,33164
15154,4.487142027243781,2.8961513488062485,19038
14253,4.460356836432583,1.1413271899227273,17482
27005,4.109263053067695,2.2919254475907955,17174
36845,9.133735194887402,9.179781643937641,40992
25362,5.979890428977514,0.3909367934227185,22326
19360,6.370260326784903,0.24624903362791575,23611
10342,5.665165120984089,3.9302065636032983,24140
39880,8.95271652025606,0.6126350729766815,33209
15381,5.237074419805129,3.257583588509352,22039
9195,4.08863051841564,0.3959488693767131,15525
36642,5.847435781800801,7.366755100756211,27654
35539,4.280677075140163,4.062087896040026,19262
17090,7.543150026622604,8.800510217514226,34953
33679,6.044182123787761,0.6514190909243012,22772
2008,5.446666265251178,1.826597908275977,21605
13470,7.375320946341695,1.701893316776665,28441
35389,8.493433908920782,6.627788510905908,36564
14906,4.079131307886448,8.013685265899737,21830
14618,7.653627733569767,4.034751545315801,31385
12076,7.40846401372823,1.742939066168909,28596
34449,7.221182709380092,2.7635937801139714,28768
28942,8.57991398190546,1.1708793320581647,32334
5963,4.080385927664904,3.432294431163895,18021
14245,9.075108237993415,6.179372438452747,38287
11044,7.021076500179757,11.058250182034213,34955
320,7.7608709804833325,4.026369685994395,31766
39276,7.900089019347209,4.913318705834395,33001
36142,4.0973556256750445,7.153078109155811,21176
36431,7.0297362663180705,1.1289042576444495,26718
27833,7.139922991146125,1.8700867258917904,27733
36935,6.944935125114926,3.0104571879024067,27978
37057,7.094622651153303,9.28172112538885,33736
31046,4.829604772016207,0.9643894727045764,18662
5226,4.877032108305141,6.922668609650884,23794
19487,9.213844546321148,6.839820703481694,39336
35384,6.070313725625775,11.163435865842375,31616
8051,8.197161809325703,0.7243828323377194,30588
37957,6.722400549058492,0.38678184537906823,24994
13245,4.519052647011083,4.940709123264344,20856
16342,5.767216089241326,1.3466868436715451,22357
31672,9.403195531012347,0.23470929753002948,34518
15959,9.717285165918753,0.18095373109476767,35606
11911,8.217720454246438,4.256247975602674,33601
8404,7.044742589183023,3.204819140469172,28503
11003,7.26433861997187,3.2438810187936924,29326
33214,9.645095619852736,1.6278687296353425,36548
4432,5.731352127084123,0.8017947844849282,21777
1479,6.92221944417166,4.842032731645221,29426
21161,7.816742157699852,0.2771540695914407,28844
38057,5.354656039299286,2.3328989629400385,21689
9581,7.79028065760306,1.2408177677289596,29552
13246,6.769243684617576,6.465844266316788,30225
31276,5.147088501813309,0.6109290993338433,19510
1507,7.8415077855392195,0.06262689489909125,28757
11316,6.566269528166911,0.4936651701902113,24524
20723,6.779212560897186,0.46214263271913897,25263
27315,5.777992774224549,0.6983046635304703,21854
13991,4.100545868766595,0.754688693670322,15865
31616,4.288250032537949,0.10350804350547042,15996
1419,7.972216685058887,1.477317008509516,30406
12881,6.804234143819481,0.2011337895962273,25137
22572,8.184793560476509,3.1794676756477442,32584
19350,8.581235896097041,1.6851672051589586,32770
9907,4.071646020262772,2.53944610498667,17247
1714,6.660483574062267,1.1916872438328674,25445
7593,4.442023961580119,1.3458158571548902,17587
38256,4.777546616943053,4.33463132765871,21278
4497,7.507314748345869,1.7637893677617045,28970
21833,9.152230968620618,2.1248776868895014,35189
9547,7.403597651169773,2.1830524282359685,28945
26258,9.6986480073898,1.3003516136484126,36469
35916,7.158145461747482,4.119434933467189,29669
35846,9.020794972081207,0.8332621918282873,33640
27757,6.570175559970155,1.056358478078842,25004
32985,6.009430543888596,3.1958755619816817,24766
4803,8.906012202418557,3.2961238889780673,35281
27650,8.28723592336344,1.6903094530718576,31713
868,4.4372127594282995,5.492179227845625,21021
12185,4.974348945769815,5.0814258802655194,22612
24576,8.154636547841008,0.38197842230254625,30148
20948,4.45328164707235,1.2823153776998248,17573
32789,8.532850801966296,9.784125977150078,39333
37712,7.8544665738295905,0.8754688608179301,29475
37250,7.160489534890761,0.18521968461291036,26403
11519,6.463887790647928,2.2157549636032634,25589
274,5.087339993397034,1.338430490372912,19905
35373,5.317805237918266,1.6904128717254607,21022
9195,6.848432993676585,10.46212619396773,33836
30385,4.244431442505313,1.3047860867369085,16839
5948,4.980232764352893,12.624474724268298,28913
11835,9.790817647761292,2.6273498686514483,37909
31856,7.263453826828917,0.7449376825797744,27240
35747,8.295945017306904,6.822013126503327,36015
22433,8.810973561870627,2.348020998994593,34147
10831,8.765620422296998,0.5727105532392397,32507
10917,9.743629841524115,0.23309772172079102,35746
13754,9.375399436668568,8.039177891785059,40916
13905,8.201588865648741,6.930603606341145,35767
39538,7.714947491746113,1.5445442726230512,29530
37151,9.640193503745031,2.1834941347916605,36992
28115,4.4583240508210285,8.959169870007461,23980
17434,6.024867011678365,0.427459590768372,22519
28156,9.1105716501016,0.6692065915270088,33826
28411,6.8482925592504875,8.928759645006815,32558
36604,6.220611097231417,3.5060330170796017,25784
29032,6.654431823489382,0.5674467944416767,24900
11557,6.834118471457194,2.518998523486226,27174
26200,7.9442564757509055,0.2511710938482225,29281
30625,4.355474716514101,6.630483178768686,21670
39069,9.678281197643852,3.6257100025790447,38329
7530,7.167548291976344,4.070370939328588,29666
34902,5.585581737380602,1.1127890028447824,21506
21967,7.722656679017604,9.530381304372241,36207
29780,4.576066638379882,0.4488926653221482,17319
13043,7.509563843675258,0.3344057304670145,27787
30603,4.642563821331568,1.6222364070561555,18536
20800,8.98437313554837,0.9602240932848398,33616
9071,5.043887521346975,2.1505800903975363,20423
1263,4.311961205694187,0.6105846570497027,16508
33262,7.810485880421076,0.2865658122063138,28828
37389,8.718218725228361,3.6998588679034783,34935
23263,7.132283965929978,2.977538946697965,28628
4081,5.31093085384363,5.028902504295564,23781
9130,9.216416358041334,0.7775373988831641,34301
8471,4.441971581343873,1.787478919056753,17955
36269,7.270316601485623,10.618589707354703,35482
17374,7.7065540983124174,0.1496899420392294,28342
24670,8.943933915842736,2.8916723950762186,35078
11795,8.558776781448767,4.098585406002775,34697
4267,5.844209289433756,0.5606295515372625,21982
28029,6.601460018984979,3.0555976657091897,26781
36795,4.21214127192878,1.355413127483352,16763
11288,6.412930823085935,0.748392912138459,24184
34155,8.01210612644441,1.6042059812769658,30650
30391,5.254245984912846,5.9494322724089015,24339
1376,8.136334155179,0.6372734819394928,30296
26107,5.14965778524526,1.2594640392822751,20059
10291,6.420047486008999,0.17984439274476557,23737
35188,9.697763876897328,2.0609833407061213,37099
31663,9.623456315447216,1.1734319692438981,36093
19369,5.015425172857786,2.1121843586658455,20288
18043,4.32016311472273,3.1964825391810234,18688
14682,6.062783385661639,1.3501266068125253,23424
21050,8.021669863993653,4.367183297005846,32985
20123,7.278592440069803,3.256763548942847,29387
33091,6.985784921949053,1.0788985689350927,26519
37906,9.631354556991301,4.28644101332892,38711
31757,8.751875018923403,5.013964917969863,36151
14996,5.410577563692493,4.784321657737891,23934
13051,8.118101127017832,3.9843892884334857,33016
10069,4.412460352501506,0.08880654633645076,16434
4946,6.0606132030407665,1.6336554832937507,23653
27560,5.3823774902087855,5.027237542826728,24034
1656,5.132201980161653,0.12056724592057723,19052
34156,8.252917222641681,6.479165722382723,35574
5729,5.399975993655326,2.819940307139289,22263
30175,6.131707667106632,2.6582551664172285,24758
25415,9.347307853650683,1.6813492775437462,35522
5036,6.12869419718963,4.673989375956221,26429
1494,4.203373407532513,0.6509567579204644,16150
23360,5.190683305581767,10.794917150838366,28144
18873,8.937761630044875,1.6761785325551026,34044
16490,8.16665972319671,0.011527597592030845,29884
10228,8.433392323632027,2.21854998215806,32682
35071,9.90959023635587,0.5343175903285208,36590
17202,8.645135904305967,4.30010522708682,35176
18368,7.578235035684084,1.3477589512292103,28877
3666,8.583064931259694,2.900313493380467,33789
5631,9.789644526958577,0.45993154766606437,36101
14194,5.678038290470736,0.9655408124732668,21719
16856,6.445172071866749,0.07838459975292947,23741
30337,6.017444461062228,6.4897743198323665,27537
11418,4.521854265511001,1.2374898493906545,17783
23208,8.522650831512717,0.21702424612724283,31335
39449,9.787897249156156,0.6525762364598638,36250
32204,8.05095732093374,1.2467963684548602,30492
38172,8.448745216601683,2.811452852680721,33226
727,5.281634401919638,1.1193479908756865,20422
23287,6.819393981009681,3.289465210496976,27761
30178,6.416325588589321,1.0928215900716614,24480
19191,4.774284566026284,0.5312393679875798,18103
7729,5.273974400029218,4.294623550477272,23036
24317,4.546362759818992,2.163641111578872,18642
24623,7.692162631791366,11.02742101797343,37342
34526,9.746183201710735,2.6757765731695784,37784
16344,8.161830933804058,3.6926660162793326,32929
20384,8.064586116980884,0.020801222714451027,29523
15343,8.319593826251078,0.1222541736243678,30527
13523,8.074168428000318,1.9374159358885545,31154
14508,4.926718200063144,12.890909140556738,28941
20811,8.148141450172776,0.11294005101689879,29900
31081,5.7428602950762,3.9031006083854867,24396
31519,7.353910773667831,4.632839399487871,30801
36632,6.767555612945481,3.043385984608081,27367
24206,6.208659742498206,1.4632654091869686,24042
6443,9.666872151745476,0.8705610711000429,36001
5276,4.893078755250961,8.983189041698074,25567
36559,4.454053610258495,0.43751628543184434,16870
23853,7.065770272251642,7.45797302109569,32117
4507,8.292396822485713,0.2840164055533935,30564
16949,8.425835036075082,3.9545197604670244,34098
13308,7.311295232832936,1.687439102691088,28200
